timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1646098929532,2,Create Basket Items,200,OK,Thread-Gruppe 1-9,text,true,,2153,258,3,3,http://localhost:8080/basket/3fc23d07-1412-47c1-9e45-e9165b8f8035/data/item/e03ef6f6-f8f3-4953-9a73-4d1b0bb5a38f,2,0,0
1646098929533,2,Create Basket Items,200,OK,Thread-Gruppe 1-8,text,true,,2153,258,3,3,http://localhost:8080/basket/3b19acb0-c9c8-4160-857d-a23e717e5ab5/data/item/740c16fe-14fd-4404-95ea-ac14c821eaac,2,0,0
1646098929534,3,Create Basket Items,200,OK,Thread-Gruppe 1-9,text,true,,3114,258,3,3,http://localhost:8080/basket/3fc23d07-1412-47c1-9e45-e9165b8f8035/data/item/b34ea97a-3e02-47c3-ac4a-c2b32f753bbc,3,0,0
1646098929535,3,Create Basket Items,200,OK,Thread-Gruppe 1-8,text,true,,3106,258,3,3,http://localhost:8080/basket/3b19acb0-c9c8-4160-857d-a23e717e5ab5/data/item/fd64b0bb-22d4-437f-8f21-62bb6c3ccb7c,3,0,0
1646098929534,4,Set Checkout Data,200,OK,Thread-Gruppe 1-7,text,true,,1285,992,3,3,http://localhost:8080/basket/f239203c-f143-443d-a697-c14e8fc5c8ac/checkout,4,0,0
1646098929538,1,View Basket,200,OK,Thread-Gruppe 1-7,text,true,,4700,194,3,3,http://localhost:8080/aggregate/f239203c-f143-443d-a697-c14e8fc5c8ac,1,0,0
1646098929539,2,View Basket,200,OK,Thread-Gruppe 1-7,text,true,,4699,194,3,3,http://localhost:8080/aggregate/f239203c-f143-443d-a697-c14e8fc5c8ac,1,0,0
1646098929537,4,Set Checkout Data,200,OK,Thread-Gruppe 1-9,text,true,,1291,992,3,3,http://localhost:8080/basket/3fc23d07-1412-47c1-9e45-e9165b8f8035/checkout,4,0,0
1646098929538,4,Set Checkout Data,200,OK,Thread-Gruppe 1-8,text,true,,1285,992,3,3,http://localhost:8080/basket/3b19acb0-c9c8-4160-857d-a23e717e5ab5/checkout,4,0,0
1646098929541,1,Add Payment,200,OK,Thread-Gruppe 1-7,text,true,,947,338,3,3,http://localhost:8080/basket/f239203c-f143-443d-a697-c14e8fc5c8ac/payment,1,0,0
