timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1645423461845,23,View Basket,200,OK,Thread-Gruppe 1-9,text,true,,4445,191,10,10,http://localhost:8080/basket/f131979b-86b3-41ef-b77c-c1026d3c9a00,23,0,0
1645423461838,34,Set Checkout Data,200,OK,Thread-Gruppe 1-10,text,true,,4506,997,10,10,http://localhost:8080/basket/87baf79e-7e75-409c-a8cc-9ba5966d22e3/checkout-data,34,0,0
1645423461860,12,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-8,text,true,,2808,253,10,10,http://localhost:8080/basket/ab9cde66-61e7-48d9-9d34-81321a22c940/item/839b0a39-543b-4653-a46c-c926a11e3f3d,12,0,0
1645423461866,11,View Basket,200,OK,Thread-Gruppe 1-4,text,true,,4369,191,10,10,http://localhost:8080/basket/c3c848a5-e3fe-413a-834f-0aa3fb12acb5,11,0,0
1645423461854,25,Initialize Payment,200,OK,Thread-Gruppe 1-7,text,true,,4796,230,10,10,http://localhost:8080/basket/c0e91be1-1473-4fbf-8341-138139b819c2/payment/initialize,25,0,0
1645423461859,25,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-2,text,true,,2855,253,10,10,http://localhost:8080/basket/95aea4d0-fc7e-407f-a19e-6eb6165acfd3/item/dbdefd86-d0c0-45a9-9fdd-5b037fc23c58,25,0,0
1645423461873,14,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-8,text,true,,3863,253,10,10,http://localhost:8080/basket/ab9cde66-61e7-48d9-9d34-81321a22c940/item/5c7811e3-66cc-4d4f-8145-3005dd51a516,14,0,0
1645423461873,14,View Basket,200,OK,Thread-Gruppe 1-10,text,true,,4497,191,10,10,http://localhost:8080/basket/87baf79e-7e75-409c-a8cc-9ba5966d22e3,13,0,0
1645423461865,22,Execute Payment,200,OK,Thread-Gruppe 1-3,text,true,,4707,227,10,10,http://localhost:8080/basket/475b6bf6-06a5-4428-acbc-b964afc379f2/payment/execute,21,0,0
1645423461751,137,Transaction Controller,200,"Number of samples in transaction : 12, number of failing samples : 0",Thread-Gruppe 1-3,,true,,36497,3136,10,10,null,130,0,0
1645423461854,34,Initialize Payment,200,OK,Thread-Gruppe 1-5,text,true,,4721,230,10,10,http://localhost:8080/basket/4b0cfa1a-b8da-4524-9a25-ff0240947e9d/payment/initialize,34,0,0
1645423461877,16,View Basket,200,OK,Thread-Gruppe 1-4,text,true,,4361,191,10,10,http://localhost:8080/basket/c3c848a5-e3fe-413a-834f-0aa3fb12acb5,16,0,0
1645423461868,26,Set Checkout Data,200,OK,Thread-Gruppe 1-6,text,true,,4371,997,10,10,http://localhost:8080/basket/fd180afb-4dbd-40c4-81c1-0f711733ad2e/checkout-data,26,0,0
1645423461879,16,Execute Payment,200,OK,Thread-Gruppe 1-7,text,true,,4776,227,10,10,http://localhost:8080/basket/c0e91be1-1473-4fbf-8341-138139b819c2/payment/execute,15,0,0
1645423461766,129,Transaction Controller,200,"Number of samples in transaction : 12, number of failing samples : 0",Thread-Gruppe 1-7,,true,,37041,3136,10,10,null,126,0,0
1645423461888,8,Create Basket,201,Created,Thread-Gruppe 1-3,text,true,,790,203,10,10,http://localhost:8080/basket,8,0,0
1645423461895,4,Create Basket,201,Created,Thread-Gruppe 1-7,text,true,,790,203,10,10,http://localhost:8080/basket,4,0,0
1645423461887,12,Set Checkout Data,200,OK,Thread-Gruppe 1-8,text,true,,4422,997,10,10,http://localhost:8080/basket/ab9cde66-61e7-48d9-9d34-81321a22c940/checkout-data,12,0,0
1645423461893,11,Add Payment,200,OK,Thread-Gruppe 1-4,text,true,,4584,338,10,10,http://localhost:8080/basket/c3c848a5-e3fe-413a-834f-0aa3fb12acb5/payment,11,0,0
1645423461867,38,Set Checkout Data,200,OK,Thread-Gruppe 1-1,text,true,,4429,997,10,10,http://localhost:8080/basket/5d9c4009-df77-4d03-805e-60cf6fe6bb25/checkout-data,37,0,0
1645423461884,23,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-2,text,true,,3749,253,10,10,http://localhost:8080/basket/95aea4d0-fc7e-407f-a19e-6eb6165acfd3/item/a8af3319-cb37-4be1-ba4f-f9148ed78e85,23,0,0
1645423461900,9,View Basket,200,OK,Thread-Gruppe 1-8,text,true,,4422,191,10,10,http://localhost:8080/basket/ab9cde66-61e7-48d9-9d34-81321a22c940,9,0,0
1645423461888,22,View Basket,200,OK,Thread-Gruppe 1-10,text,true,,4433,191,10,10,http://localhost:8080/basket/87baf79e-7e75-409c-a8cc-9ba5966d22e3,22,0,0
1645423461896,15,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-3,text,true,,1803,253,10,10,http://localhost:8080/basket/a9598865-31cb-4c0f-a5e0-9c928409f734/item/d02f06e7-3c92-43e7-a698-3b586d14961d,15,0,0
1645423461888,26,Execute Payment,200,OK,Thread-Gruppe 1-5,text,true,,4778,227,10,10,http://localhost:8080/basket/4b0cfa1a-b8da-4524-9a25-ff0240947e9d/payment/execute,25,0,0
1645423461620,294,Transaction Controller,200,"Number of samples in transaction : 12, number of failing samples : 0",Thread-Gruppe 1-5,,true,,36832,3136,10,10,null,292,0,0
1645423461869,49,Add Payment,200,OK,Thread-Gruppe 1-9,text,true,,4669,338,10,10,http://localhost:8080/basket/f131979b-86b3-41ef-b77c-c1026d3c9a00/payment,49,0,0
1645423461895,25,View Basket,200,OK,Thread-Gruppe 1-6,text,true,,4371,191,10,10,http://localhost:8080/basket/fd180afb-4dbd-40c4-81c1-0f711733ad2e,25,0,0
1645423461906,14,View Basket,200,OK,Thread-Gruppe 1-1,text,true,,4429,191,10,10,http://localhost:8080/basket/5d9c4009-df77-4d03-805e-60cf6fe6bb25,13,0,0
1645423461918,5,Initialize Payment,200,OK,Thread-Gruppe 1-9,text,true,,4724,230,10,10,http://localhost:8080/basket/f131979b-86b3-41ef-b77c-c1026d3c9a00/payment/initialize,5,0,0
1645423461914,10,Create Basket,201,Created,Thread-Gruppe 1-5,text,true,,790,203,10,10,http://localhost:8080/basket,10,0,0
1645423461900,26,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-7,text,true,,1800,253,10,10,http://localhost:8080/basket/f461c07d-4d76-4e4a-92de-83150bac0dd4/item/1edef5f1-2a97-41cb-bf1b-05c93b0e035e,26,0,0
1645423461905,21,Initialize Payment,200,OK,Thread-Gruppe 1-4,text,true,,4584,230,10,10,http://localhost:8080/basket/c3c848a5-e3fe-413a-834f-0aa3fb12acb5/payment/initialize,21,0,0
1645423461907,23,Set Checkout Data,200,OK,Thread-Gruppe 1-2,text,true,,4362,997,10,10,http://localhost:8080/basket/95aea4d0-fc7e-407f-a19e-6eb6165acfd3/checkout-data,23,0,0
1645423461909,23,View Basket,200,OK,Thread-Gruppe 1-8,text,true,,4422,191,10,10,http://localhost:8080/basket/ab9cde66-61e7-48d9-9d34-81321a22c940,23,0,0
1645423461920,13,View Basket,200,OK,Thread-Gruppe 1-1,text,true,,4429,191,10,10,http://localhost:8080/basket/5d9c4009-df77-4d03-805e-60cf6fe6bb25,13,0,0
1645423461924,12,Execute Payment,200,OK,Thread-Gruppe 1-9,text,true,,4789,227,10,10,http://localhost:8080/basket/f131979b-86b3-41ef-b77c-c1026d3c9a00/payment/execute,12,0,0
1645423461693,244,Transaction Controller,200,"Number of samples in transaction : 12, number of failing samples : 0",Thread-Gruppe 1-9,,true,,36622,3136,10,10,null,240,0,0
1645423461912,31,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-3,text,true,,2788,253,10,10,http://localhost:8080/basket/a9598865-31cb-4c0f-a5e0-9c928409f734/item/f2afc047-bf51-4619-a998-af20422add20,31,0,0
1645423461925,20,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-5,text,true,,1799,253,10,10,http://localhost:8080/basket/0fe30d08-8c44-4520-851e-388434ea78b8/item/ac753404-0493-41ca-89f8-e4aa400347e9,20,0,0
1645423461911,36,Add Payment,200,OK,Thread-Gruppe 1-10,text,true,,4676,338,10,10,http://localhost:8080/basket/87baf79e-7e75-409c-a8cc-9ba5966d22e3/payment,35,0,0
1645423461926,21,Execute Payment,200,OK,Thread-Gruppe 1-4,text,true,,4641,227,10,10,http://localhost:8080/basket/c3c848a5-e3fe-413a-834f-0aa3fb12acb5/payment/execute,21,0,0
1645423461777,170,Transaction Controller,200,"Number of samples in transaction : 12, number of failing samples : 0",Thread-Gruppe 1-4,,true,,36010,3136,10,10,null,168,0,0
1645423461932,19,Add Payment,200,OK,Thread-Gruppe 1-8,text,true,,4665,338,10,10,http://localhost:8080/basket/ab9cde66-61e7-48d9-9d34-81321a22c940/payment,19,0,0
1645423461926,26,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-7,text,true,,2812,253,10,10,http://localhost:8080/basket/f461c07d-4d76-4e4a-92de-83150bac0dd4/item/fad0e6a9-991e-4e1d-99fd-386beec924db,26,0,0
1645423461948,6,Create Basket,201,Created,Thread-Gruppe 1-4,text,true,,790,203,10,10,http://localhost:8080/basket,6,0,0
1645423461934,23,Add Payment,200,OK,Thread-Gruppe 1-1,text,true,,4672,338,10,10,http://localhost:8080/basket/5d9c4009-df77-4d03-805e-60cf6fe6bb25/payment,22,0,0
1645423461920,38,View Basket,200,OK,Thread-Gruppe 1-6,text,true,,4418,191,10,10,http://localhost:8080/basket/fd180afb-4dbd-40c4-81c1-0f711733ad2e,38,0,0
1645423461944,16,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-3,text,true,,3743,253,10,10,http://localhost:8080/basket/a9598865-31cb-4c0f-a5e0-9c928409f734/item/64389652-0f1e-4cf0-840f-2e5bc66aaa9e,16,0,0
1645423461951,9,Initialize Payment,200,OK,Thread-Gruppe 1-8,text,true,,4748,230,10,10,http://localhost:8080/basket/ab9cde66-61e7-48d9-9d34-81321a22c940/payment/initialize,9,0,0
1645423461931,33,View Basket,200,OK,Thread-Gruppe 1-2,text,true,,4451,191,10,10,http://localhost:8080/basket/95aea4d0-fc7e-407f-a19e-6eb6165acfd3,33,0,0
1645423461952,14,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-7,text,true,,3858,253,10,10,http://localhost:8080/basket/f461c07d-4d76-4e4a-92de-83150bac0dd4/item/4cf3a343-5023-4bf7-853e-eabd541f0ef8,14,0,0
1645423461954,13,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-4,text,true,,1831,253,10,10,http://localhost:8080/basket/06bf615a-9362-4be1-9e06-f97260aade61/item/16ee00e4-6088-4c00-b803-613d73255abc,13,0,0
1645423461960,11,Set Checkout Data,200,OK,Thread-Gruppe 1-3,text,true,,4358,997,10,10,http://localhost:8080/basket/a9598865-31cb-4c0f-a5e0-9c928409f734/checkout-data,11,0,0
1645423461961,11,Execute Payment,200,OK,Thread-Gruppe 1-8,text,true,,4797,227,10,10,http://localhost:8080/basket/ab9cde66-61e7-48d9-9d34-81321a22c940/payment/execute,10,0,0
1645423461823,149,Transaction Controller,200,"Number of samples in transaction : 12, number of failing samples : 0",Thread-Gruppe 1-8,,true,,36737,3136,10,10,null,145,0,0
1645423461945,28,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-5,text,true,,2812,253,10,10,http://localhost:8080/basket/0fe30d08-8c44-4520-851e-388434ea78b8/item/595e0d04-aeb9-4ba2-9571-43c7bb244985,28,0,0
1645423461947,27,Initialize Payment,200,OK,Thread-Gruppe 1-10,text,true,,4790,230,10,10,http://localhost:8080/basket/87baf79e-7e75-409c-a8cc-9ba5966d22e3/payment/initialize,27,0,0
1645423461937,39,Create Basket,201,Created,Thread-Gruppe 1-9,text,true,,790,203,10,10,http://localhost:8080/basket,39,0,0
1645423461964,13,View Basket,200,OK,Thread-Gruppe 1-2,text,true,,4362,191,10,10,http://localhost:8080/basket/95aea4d0-fc7e-407f-a19e-6eb6165acfd3,13,0,0
1645423461957,23,Initialize Payment,200,OK,Thread-Gruppe 1-1,text,true,,4792,230,10,10,http://localhost:8080/basket/5d9c4009-df77-4d03-805e-60cf6fe6bb25/payment/initialize,23,0,0
1645423461966,15,Set Checkout Data,200,OK,Thread-Gruppe 1-7,text,true,,4437,997,10,10,http://localhost:8080/basket/f461c07d-4d76-4e4a-92de-83150bac0dd4/checkout-data,15,0,0
1645423461958,24,Add Payment,200,OK,Thread-Gruppe 1-6,text,true,,4614,338,10,10,http://localhost:8080/basket/fd180afb-4dbd-40c4-81c1-0f711733ad2e/payment,23,0,0
1645423461967,17,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-4,text,true,,2834,253,10,10,http://localhost:8080/basket/06bf615a-9362-4be1-9e06-f97260aade61/item/2935d1d8-042b-4cad-8ac3-f778bb0390c6,17,0,0
1645423461971,14,View Basket,200,OK,Thread-Gruppe 1-3,text,true,,4299,191,10,10,http://localhost:8080/basket/a9598865-31cb-4c0f-a5e0-9c928409f734,14,0,0
1645423461972,15,Create Basket,201,Created,Thread-Gruppe 1-8,text,true,,790,203,10,10,http://localhost:8080/basket,15,0,0
1645423461975,12,Execute Payment,200,OK,Thread-Gruppe 1-10,text,true,,4870,227,10,10,http://localhost:8080/basket/87baf79e-7e75-409c-a8cc-9ba5966d22e3/payment/execute,12,0,0
1645423461766,222,Transaction Controller,200,"Number of samples in transaction : 12, number of failing samples : 0",Thread-Gruppe 1-10,,true,,37047,3136,10,10,null,212,0,0
1645423461981,8,View Basket,200,OK,Thread-Gruppe 1-7,text,true,,4496,191,10,10,http://localhost:8080/basket/f461c07d-4d76-4e4a-92de-83150bac0dd4,8,0,0
1645423461974,17,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-5,text,true,,3816,253,10,10,http://localhost:8080/basket/0fe30d08-8c44-4520-851e-388434ea78b8/item/7dd2cbdb-1d87-440b-b1ee-6c8ec211b030,16,0,0
1645423461986,8,View Basket,200,OK,Thread-Gruppe 1-3,text,true,,4299,191,10,10,http://localhost:8080/basket/a9598865-31cb-4c0f-a5e0-9c928409f734,8,0,0
1645423461985,10,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-4,text,true,,3890,253,10,10,http://localhost:8080/basket/06bf615a-9362-4be1-9e06-f97260aade61/item/5494d647-b900-41b6-81b0-157a8eef9b98,10,0,0
1645423461989,7,View Basket,200,OK,Thread-Gruppe 1-7,text,true,,4437,191,10,10,http://localhost:8080/basket/f461c07d-4d76-4e4a-92de-83150bac0dd4,7,0,0
1645423461982,14,Initialize Payment,200,OK,Thread-Gruppe 1-6,text,true,,4657,230,10,10,http://localhost:8080/basket/fd180afb-4dbd-40c4-81c1-0f711733ad2e/payment/initialize,13,0,0
1645423461977,22,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-9,text,true,,1800,253,10,10,http://localhost:8080/basket/519421fa-3b6a-4149-917f-8b3f0efb3eb7/item/cde1e4f9-8d2c-49e4-9b2f-07307a1d5ab1,22,0,0
1645423461995,8,Add Payment,200,OK,Thread-Gruppe 1-3,text,true,,4542,338,10,10,http://localhost:8080/basket/a9598865-31cb-4c0f-a5e0-9c928409f734/payment,7,0,0
1645423461980,28,Execute Payment,200,OK,Thread-Gruppe 1-1,text,true,,4778,227,10,10,http://localhost:8080/basket/5d9c4009-df77-4d03-805e-60cf6fe6bb25/payment/execute,28,0,0
1645423461729,280,Transaction Controller,200,"Number of samples in transaction : 12, number of failing samples : 0",Thread-Gruppe 1-1,,true,,36788,3136,10,10,null,273,0,0
1645423461987,22,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-8,text,true,,1800,253,10,10,http://localhost:8080/basket/32b6a9cc-4198-4536-940a-83236a11b722/item/72ffbff2-f24f-4a84-b99c-e34058f4d1e1,22,0,0
1645423461997,16,Add Payment,200,OK,Thread-Gruppe 1-7,text,true,,4725,338,9,9,http://localhost:8080/basket/f461c07d-4d76-4e4a-92de-83150bac0dd4/payment,16,0,0
1645423461996,19,Set Checkout Data,200,OK,Thread-Gruppe 1-4,text,true,,4503,997,9,9,http://localhost:8080/basket/06bf615a-9362-4be1-9e06-f97260aade61/checkout-data,19,0,0
1645423461978,41,Add Payment,200,OK,Thread-Gruppe 1-2,text,true,,4605,338,9,9,http://localhost:8080/basket/95aea4d0-fc7e-407f-a19e-6eb6165acfd3/payment,41,0,0
1645423461999,24,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-9,text,true,,2803,253,9,9,http://localhost:8080/basket/519421fa-3b6a-4149-917f-8b3f0efb3eb7/item/ae790193-ce26-4295-85b8-ecf81885119f,24,0,0
1645423462003,26,Initialize Payment,200,OK,Thread-Gruppe 1-3,text,true,,4585,230,9,9,http://localhost:8080/basket/a9598865-31cb-4c0f-a5e0-9c928409f734/payment/initialize,26,0,0
1645423461991,42,Set Checkout Data,200,OK,Thread-Gruppe 1-5,text,true,,4429,997,9,9,http://localhost:8080/basket/0fe30d08-8c44-4520-851e-388434ea78b8/checkout-data,41,0,0
1645423461988,46,Create Basket,201,Created,Thread-Gruppe 1-10,text,true,,797,203,9,9,http://localhost:8080/basket,46,0,0
1645423461997,38,Execute Payment,200,OK,Thread-Gruppe 1-6,text,true,,4714,227,9,9,http://localhost:8080/basket/fd180afb-4dbd-40c4-81c1-0f711733ad2e/payment/execute,38,0,0
1645423461782,253,Transaction Controller,200,"Number of samples in transaction : 12, number of failing samples : 0",Thread-Gruppe 1-6,,true,,36324,3136,9,9,null,247,0,0
1645423462009,27,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-8,text,true,,2808,253,9,9,http://localhost:8080/basket/32b6a9cc-4198-4536-940a-83236a11b722/item/c7e91055-847d-44da-b5d2-46045ab28d71,27,0,0
1645423462015,23,View Basket,200,OK,Thread-Gruppe 1-4,text,true,,4496,191,9,9,http://localhost:8080/basket/06bf615a-9362-4be1-9e06-f97260aade61,23,0,0
1645423462014,28,Initialize Payment,200,OK,Thread-Gruppe 1-7,text,true,,4804,230,9,9,http://localhost:8080/basket/f461c07d-4d76-4e4a-92de-83150bac0dd4/payment/initialize,28,0,0
1645423462020,25,Initialize Payment,200,OK,Thread-Gruppe 1-2,text,true,,4648,230,9,9,http://localhost:8080/basket/95aea4d0-fc7e-407f-a19e-6eb6165acfd3/payment/initialize,24,0,0
1645423462023,23,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-9,text,true,,3816,253,9,9,http://localhost:8080/basket/519421fa-3b6a-4149-917f-8b3f0efb3eb7/item/fb665399-8a0f-4c3c-9574-7a36252be537,23,0,0
1645423462030,17,Execute Payment,200,OK,Thread-Gruppe 1-3,text,true,,4642,227,9,9,http://localhost:8080/basket/a9598865-31cb-4c0f-a5e0-9c928409f734/payment/execute,17,0,0
1645423461888,159,Transaction Controller,200,"Number of samples in transaction : 12, number of failing samples : 0",Thread-Gruppe 1-3,,true,,35849,3136,9,9,null,153,0,0
1645423462035,60,Create Basket,201,Created,Thread-Gruppe 1-6,text,true,,790,203,9,9,http://localhost:8080/basket,60,0,0
1645423462045,50,Execute Payment,200,OK,Thread-Gruppe 1-2,text,true,,4705,227,9,9,http://localhost:8080/basket/95aea4d0-fc7e-407f-a19e-6eb6165acfd3/payment/execute,50,0,0
1645423461809,287,Transaction Controller,200,"Number of samples in transaction : 12, number of failing samples : 0",Thread-Gruppe 1-2,,true,,36354,3136,9,9,null,281,0,0
1645423462035,61,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-10,text,true,,1820,253,8,8,http://localhost:8080/basket/fde13fdd-b750-4bda-be3f-32d6d89f6ed6/item/a6cb9483-c550-4139-bfac-392d30ef35f1,61,0,0
1645423462047,49,Set Checkout Data,200,OK,Thread-Gruppe 1-9,text,true,,4430,997,8,8,http://localhost:8080/basket/519421fa-3b6a-4149-917f-8b3f0efb3eb7/checkout-data,49,0,0
1645423462047,49,Create Basket,201,Created,Thread-Gruppe 1-3,text,true,,790,203,8,8,http://localhost:8080/basket,49,0,0
1645423462033,64,View Basket,200,OK,Thread-Gruppe 1-5,text,true,,4429,191,8,8,http://localhost:8080/basket/0fe30d08-8c44-4520-851e-388434ea78b8,64,0,0
1645423462039,58,View Basket,200,OK,Thread-Gruppe 1-4,text,true,,4471,191,8,8,http://localhost:8080/basket/06bf615a-9362-4be1-9e06-f97260aade61,58,0,0
1645423462042,56,Execute Payment,200,OK,Thread-Gruppe 1-7,text,true,,4857,227,8,8,http://localhost:8080/basket/f461c07d-4d76-4e4a-92de-83150bac0dd4/payment/execute,56,0,0
1645423461895,203,Transaction Controller,200,"Number of samples in transaction : 12, number of failing samples : 0",Thread-Gruppe 1-7,,true,,37016,3136,8,8,null,200,0,0
1645423462037,62,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-8,text,true,,3816,253,8,8,http://localhost:8080/basket/32b6a9cc-4198-4536-940a-83236a11b722/item/2aab5bdb-fe4d-4fb9-a3bd-7584421d8964,62,0,0
1645423462097,6,View Basket,200,OK,Thread-Gruppe 1-9,text,true,,4436,191,8,8,http://localhost:8080/basket/519421fa-3b6a-4149-917f-8b3f0efb3eb7,5,0,0
1645423462096,8,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-10,text,true,,2830,253,8,8,http://localhost:8080/basket/fde13fdd-b750-4bda-be3f-32d6d89f6ed6/item/8ba3b33f-a106-486f-a7e1-16329b0f5c1a,8,0,0
1645423462097,8,View Basket,200,OK,Thread-Gruppe 1-5,text,true,,4429,191,8,8,http://localhost:8080/basket/0fe30d08-8c44-4520-851e-388434ea78b8,8,0,0
1645423462098,12,Add Payment,200,OK,Thread-Gruppe 1-4,text,true,,4681,338,8,8,http://localhost:8080/basket/06bf615a-9362-4be1-9e06-f97260aade61/payment,10,0,0
1645423462097,15,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-3,text,true,,1826,253,8,8,http://localhost:8080/basket/1f37772d-7e2e-4dd7-8f46-751a3c7744dd/item/c01ca3f4-f403-4480-b12f-ab3b9b71872f,15,0,0
1645423462103,11,View Basket,200,OK,Thread-Gruppe 1-9,text,true,,4430,191,8,8,http://localhost:8080/basket/519421fa-3b6a-4149-917f-8b3f0efb3eb7,10,0,0
1645423462096,18,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-6,text,true,,1800,253,8,8,http://localhost:8080/basket/6257f7d2-988c-4c76-ad15-8af5bf8d0d4c/item/7453a69d-d329-4f88-a90b-c88283df53f2,18,0,0
1645423462098,16,Create Basket,201,Created,Thread-Gruppe 1-7,text,true,,790,203,8,8,http://localhost:8080/basket,16,0,0
1645423462099,15,Set Checkout Data,200,OK,Thread-Gruppe 1-8,text,true,,4431,997,8,8,http://localhost:8080/basket/32b6a9cc-4198-4536-940a-83236a11b722/checkout-data,14,0,0
1645423462110,10,Initialize Payment,200,OK,Thread-Gruppe 1-4,text,true,,4735,230,8,8,http://localhost:8080/basket/06bf615a-9362-4be1-9e06-f97260aade61/payment/initialize,10,0,0
1645423462105,16,Add Payment,200,OK,Thread-Gruppe 1-5,text,true,,4672,338,8,8,http://localhost:8080/basket/0fe30d08-8c44-4520-851e-388434ea78b8/payment,15,0,0
1645423462105,21,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-10,text,true,,3823,253,8,8,http://localhost:8080/basket/fde13fdd-b750-4bda-be3f-32d6d89f6ed6/item/85aee61f-7241-4099-9f07-2dd5bcbff741,21,0,0
1645423462113,14,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-3,text,true,,2857,253,8,8,http://localhost:8080/basket/1f37772d-7e2e-4dd7-8f46-751a3c7744dd/item/80819d6d-de65-405c-99f5-c337fbd264b7,14,0,0
1645423462121,9,Initialize Payment,200,OK,Thread-Gruppe 1-5,text,true,,4715,230,8,8,http://localhost:8080/basket/0fe30d08-8c44-4520-851e-388434ea78b8/payment/initialize,9,0,0
1645423462114,17,View Basket,200,OK,Thread-Gruppe 1-8,text,true,,4431,191,8,8,http://localhost:8080/basket/32b6a9cc-4198-4536-940a-83236a11b722,14,0,0
1645423462120,14,Execute Payment,200,OK,Thread-Gruppe 1-4,text,true,,4781,227,8,8,http://localhost:8080/basket/06bf615a-9362-4be1-9e06-f97260aade61/payment/execute,14,0,0
1645423461947,188,Transaction Controller,200,"Number of samples in transaction : 12, number of failing samples : 0",Thread-Gruppe 1-4,,true,,37012,3136,8,8,null,180,0,0
1645423462114,22,Add Payment,200,OK,Thread-Gruppe 1-9,text,true,,4673,338,8,8,http://localhost:8080/basket/519421fa-3b6a-4149-917f-8b3f0efb3eb7/payment,22,0,0
1645423462114,22,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-7,text,true,,1799,253,8,8,http://localhost:8080/basket/6dc48f12-7be6-4970-9a19-2f1444708968/item/5c657c21-001a-4a23-8ca5-8a8af9fe79a1,22,0,0
1645423462114,25,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-6,text,true,,2741,253,8,8,http://localhost:8080/basket/6257f7d2-988c-4c76-ad15-8af5bf8d0d4c/item/e502ae7e-1a7d-49b4-af2a-78adb8e3be29,25,0,0
1645423462126,18,Set Checkout Data,200,OK,Thread-Gruppe 1-10,text,true,,4436,997,8,8,http://localhost:8080/basket/fde13fdd-b750-4bda-be3f-32d6d89f6ed6/checkout-data,18,0,0
1645423462131,15,View Basket,200,OK,Thread-Gruppe 1-8,text,true,,4431,191,8,8,http://localhost:8080/basket/32b6a9cc-4198-4536-940a-83236a11b722,14,0,0
1645423462127,20,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-3,text,true,,3820,253,8,8,http://localhost:8080/basket/1f37772d-7e2e-4dd7-8f46-751a3c7744dd/item/d2db292c-adf8-4d2f-98e8-09c69b20d1ce,20,0,0
1645423462135,13,Create Basket,201,Created,Thread-Gruppe 1-4,text,true,,790,203,8,8,http://localhost:8080/basket,13,0,0
1645423462131,19,Execute Payment,200,OK,Thread-Gruppe 1-5,text,true,,4772,227,8,8,http://localhost:8080/basket/0fe30d08-8c44-4520-851e-388434ea78b8/payment/execute,18,0,0
1645423461914,236,Transaction Controller,200,"Number of samples in transaction : 12, number of failing samples : 0",Thread-Gruppe 1-5,,true,,36663,3136,8,8,null,229,0,0
1645423462146,7,Add Payment,200,OK,Thread-Gruppe 1-8,text,true,,4673,338,8,8,http://localhost:8080/basket/32b6a9cc-4198-4536-940a-83236a11b722/payment,6,0,0
1645423462139,15,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-6,text,true,,3746,253,8,8,http://localhost:8080/basket/6257f7d2-988c-4c76-ad15-8af5bf8d0d4c/item/50ba00b7-adc9-4fd9-9fdd-ffdbab3da836,15,0,0
1645423462136,20,Initialize Payment,200,OK,Thread-Gruppe 1-9,text,true,,4781,230,8,8,http://localhost:8080/basket/519421fa-3b6a-4149-917f-8b3f0efb3eb7/payment/initialize,20,0,0
1645423462137,20,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-7,text,true,,2803,253,8,8,http://localhost:8080/basket/6dc48f12-7be6-4970-9a19-2f1444708968/item/f177cb3e-c15a-4f1a-9c45-37f375be438b,20,0,0
1645423462144,14,View Basket,200,OK,Thread-Gruppe 1-10,text,true,,4436,191,8,8,http://localhost:8080/basket/fde13fdd-b750-4bda-be3f-32d6d89f6ed6,13,0,0
1645423462148,14,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-4,text,true,,1800,253,8,8,http://localhost:8080/basket/79734d23-e319-4de3-b4cc-c411031d51b0/item/b7f0bd0b-3156-4617-b0ab-c5ce41f05ab7,14,0,0
1645423462155,9,Set Checkout Data,200,OK,Thread-Gruppe 1-6,text,true,,4389,997,8,8,http://localhost:8080/basket/6257f7d2-988c-4c76-ad15-8af5bf8d0d4c/checkout-data,9,0,0
